mtkid,HarmVirtue,HarmVice,FairnessVirtue,FairnessVice,IngroupVirtue,IngroupVice,AuthorityVirtue,AuthorityVice,PurityVirtue,MoralityGeneral,PurityVice
aA2T1LNI8U11,0.0,0.0,0.001630730204747237,0.0,0.001630730204747237,0.0,0.0,0.0,0.0001811922449719152,0.0,0.0
aA12NO2MNU11,0.0007938608097380258,0.0031754432389521038,0.003440063508864779,0.002381582429214077,0.00396930404869013,0.0013231013495633766,0.0007938608097380258,0.0005292405398253506,0.0005292405398253506,0.002381582429214077,0.0002646202699126753
aA1G5NDG1U11,0.0003562998263038347,0.001469736783503318,0.001380661826927359,0.00026722486972787597,0.0055671847859974175,0.00013361243486393798,0.0004453747828797933,0.0004453747828797933,0.0005789872177437312,0.0020487240012470494,0.00040083730459181404
aA2YCMT5BU11,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0
aA2YE2I9DU11,0.0004542151162790697,0.0036337209302325577,0.0017260174418604651,0.0014534883720930232,0.005359738372093022,0.0004542151162790697,0.0029069767441860465,0.0012718023255813954,0.0014534883720930232,0.008630087209302325,0.0011809593023255813
aA1JH50STU11,0.0009438270665245852,0.004719135332622926,0.00459735119500685,0.004140660678946567,0.007976861013852945,0.0018572080986451515,0.003714416197290303,0.004688689298218907,0.0016440858578170192,0.007489724463388644,0.001735423961029076
aA2NBBQ3DU11,0.0006353240152477764,0.0,0.0006353240152477764,0.0,0.0012706480304955528,0.0,0.0006353240152477764,0.0,0.0,0.0,0.0006353240152477764
aA3R98EUOU11,0.0,0.0,0.0018298261665141808,0.0,0.0036596523330283625,0.0,0.0027447392497712718,0.0,0.0,0.0036596523330283625,0.0
aA3J6V7EWU11,0.0002623036820879373,0.0032460080658382236,0.003705039509492115,0.0017049739335715927,0.006131348568805535,0.0008524869667857963,0.001868913734876553,0.0010492147283517493,0.0005246073641758746,0.0070821994163743065,0.0006229712449588512
aA3PL4IJFU11,0.0007405840033855269,0.004267174495697561,0.0055720129778530116,0.0061362674566229364,0.007970094512625195,0.003808717731696995,0.003773451826773875,0.004372972210466921,0.001269572577232332,0.006030469741853576,0.001410636196924813
aA2GTYOM6U11,0.0022073532454990686,0.003759398496240601,0.0025177622956473753,0.0007932675726012278,0.009553700765675657,0.0007932675726012278,0.0015865351452024556,0.002069393667655377,0.007208387942332897,0.004897565013451059,0.0026902117679519907
aA3MIF7YOU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA1NXDNRUU11,0.00044434570095534326,0.002443901355254388,0.0023328149300155523,0.002443901355254388,0.007331704065763164,0.0007776049766718508,0.0016662963785825373,0.0026660742057320595,0.0009997778271495224,0.005443234836702955,0.0008886914019106865
aA2OX7JLYU11,0.00045724737082761767,0.0025148605395518982,0.0038866026520347507,0.0011431184270690445,0.007430269775948788,0.00011431184270690445,0.002857796067672611,0.0002286236854138089,0.000800182898948331,0.006973022405121171,0.00034293552812071334
aAH31QLJ5U11,0.004430049884595339,0.0035738217556399365,0.005360732633459906,0.0012657285384558112,0.01556101556101556,0.0007817735090462362,0.003201548656094111,0.0023080932171841264,0.002345320527138709,0.0065147792420519705,0.0010423646787283151
aA1QYTV4RU11,0.00044813818952171435,0.004033243705695429,0.002770308807952416,0.0010592357206876883,0.0053369184388495075,0.0002036991770553247,0.0009777560498655585,0.0006110975311659742,0.0003666585186995845,0.00378880469322904,0.0003666585186995845
aA49A0FF6U11,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aAXTVX0Y7U11,0.0007239819004524888,0.004705882352941176,0.0032579185520361987,0.001176470588235294,0.006515837104072397,0.00036199095022624434,0.0014027149321266966,0.0012217194570135744,0.0008597285067873302,0.006153846153846154,0.0011312217194570135
aAYNUK54JU11,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.02,0.0
aA1QEQOI9U11,0.0,0.00014716703458425313,0.0,7.358351729212656e-05,0.0,0.0,0.0,0.0,7.358351729212656e-05,0.0,0.0
aA2ZPSPA0U11,0.0005728470498376934,0.0024823372159633373,0.002052701928585068,0.0010024823372159633,0.005060148940232958,0.00033416077907198776,0.001336643116287951,0.0006683215581439755,0.0006683215581439755,0.003962192094710711,0.0005728470498376934
aA49WTQG4U11,0.000527203711514129,0.005008435259384225,0.0042439898776887395,0.002056094474905103,0.006194643610291015,0.0012125685364824971,0.0019506537326022773,0.001977013918177984,0.0012652889076339095,0.006748207507380853,0.001397089835512442
aA362CV8OU11,0.009708737864077669,0.0,0.009708737864077669,0.0,0.029126213592233014,0.0,0.009708737864077669,0.019417475728155338,0.0,0.009708737864077669,0.0
aA3O0ZQMDU11,0.0,0.00847457627118644,0.0,0.0,0.0,0.00847457627118644,0.0,0.00847457627118644,0.0,0.0,0.0
aA1VBZWAHU11,0.0004153902071758658,0.004361597175346592,0.0033750454333039102,0.0054000726932862545,0.006594319538916871,0.003271197881509944,0.004673139830728491,0.002180798587673296,0.0014538657251155305,0.009605898540941895,0.000934627966145698
aA35DZ5AAU11,7.049948887870563e-05,0.0004229969332722337,0.0004229969332722337,0.00021149846663611686,0.004476717543797808,0.0,0.0004229969332722337,7.049948887870563e-05,0.0005287461665902922,0.000951743099862526,7.049948887870563e-05
aA88DXNDGU11,0.0015758480550717429,0.005473998507091316,0.0061375134776478395,0.00460313510823588,0.010284482043626107,0.0018246661690304387,0.003981089823339139,0.0072157253048021905,0.0021149539686489177,0.008086588703657627,0.0019905449116695696
aA6MWJK1YU11,0.0,0.0045428733674048845,0.0022714366837024423,0.0022714366837024423,0.006246450880181715,0.0,0.0017035775127768314,0.0,0.0,0.006246450880181715,0.0005678591709256106
aA37V2BNHU11,0.0018214936247723133,0.008196721311475409,0.0018214936247723133,0.0018214936247723133,0.008196721311475409,0.0,0.0009107468123861566,0.0,0.0009107468123861566,0.00273224043715847,0.0
aA2OJ5XOEU11,0.0,0.001055966209081309,0.0006335797254487858,0.0008447729672650475,0.0035902851108764525,0.0,0.0,0.0,0.0,0.0029567053854276664,0.0
aA27Y4NEIU11,0.00013242109909512251,0.001280070624586184,0.0015007724564113881,0.0010152284263959394,0.005120282498344736,0.00035312293092032665,0.0007945265945707348,0.0010593687927609801,0.0005296843963804901,0.004060913705583757,0.0007062458618406532
aA22ALWFDU11,0.0006736274840013472,0.005725833614011452,0.0033681374200067358,0.0010104412260020206,0.010441226002020885,0.0003368137420006736,0.0010104412260020206,0.0003368137420006736,0.0016840687100033679,0.005389019872010778,0.0003368137420006736
aA3PSY76FU11,0.0,0.000715307582260372,0.001430615164520744,0.0,0.005007153075822604,0.000715307582260372,0.0,0.000715307582260372,0.000715307582260372,0.0,0.0
aA1OE4SD0U11,0.0005669181457415727,0.0047533906066024156,0.003706772491387205,0.0017007544372247177,0.010073699358946404,0.0007849635864114081,0.0014827089965548821,0.0010030090270812435,0.0007849635864114081,0.007326326806506476,0.0007849635864114081
aAW1QY7Q8U11,0.0,0.0,0.09090909090909093,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0
aA1Y7IIQ9U11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA3TOI40RU11,0.00030740854595757766,0.003074085459575776,0.0027666769136181985,0.0012296341838303106,0.006916692284045497,0.00015370427297878883,0.00030740854595757766,0.000768521364893944,0.0006148170919151553,0.0066092837380879186,0.0010759299108515216
aA1z2zgpjU11,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA13LQZLDU11,0.0,0.0,0.0,0.0,0.002171552660152009,0.0,0.0,0.0,0.0,0.0,0.0
aA3IDPT97U11,0.0,0.0003729951510630362,0.0011189854531891085,0.0011189854531891085,0.0011189854531891085,0.0003729951510630362,0.0011189854531891085,0.0,0.0007459903021260724,0.0007459903021260724,0.0
aA377OG15U11,0.0,0.000859106529209622,0.00429553264604811,0.0,0.014604810996563576,0.0,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.00429553264604811,0.0
aAPXNY64HU11,0.0004967709885742673,0.001987083954297069,0.0004967709885742673,0.0004967709885742673,0.005961251862891207,0.0,0.0004967709885742673,0.0004967709885742673,0.0004967709885742673,0.001987083954297069,0.0004967709885742673
aA32OQIKGU11,0.0,0.005269683818970861,0.0015499070055796653,0.0024798512089274642,0.0024798512089274642,0.0024798512089274642,0.0021698698078115317,0.0018598884066955985,0.0003099814011159331,0.004339739615623063,0.0012399256044637321
aA11A83GKU11,0.0007672634271099745,0.004347826086956522,0.004347826086956522,0.0017902813299232735,0.008695652173913044,0.001534526854219949,0.003836317135549872,0.004603580562659846,0.002301790281329923,0.006138107416879796,0.001278772378516624
aA2STXZFGU11,0.0007674386734274361,0.004248321227901877,0.0054817048101959715,0.004988351377278335,0.005125393997533233,0.0027408524050979853,0.004111278607646978,0.003398656982321502,0.0012882006303960533,0.004933534329176374,0.0010415239139372344
aA25AQVQ1U11,0.0,6.0393767363208115e-05,0.00030196883681604057,0.0,0.000543543906268873,0.0,0.00012078753472641623,0.0,0.00012078753472641623,0.00024157506945283246,0.0
aAWAW665TU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA1MZAW73U11,0.0016598569969356485,0.004085801838610828,0.004341164453524004,0.0029366700715015323,0.014427987742594484,0.0008937691521961185,0.003192032686414709,0.0015321756894790602,0.001787538304392237,0.007022471910112359,0.0016598569969356485
aAGBW9W63U11,0.0,0.0016750418760469012,0.0008375209380234506,0.0,0.006700167504187605,0.0008375209380234506,0.0,0.002512562814070352,0.0,0.002512562814070352,0.0
aA14ADQ7RU11,0.0,0.005671077504725897,0.0,0.004725897920604915,0.008506616257088847,0.001890359168241966,0.0,0.0028355387523629487,0.0,0.00945179584120983,0.003780718336483932
aA2XMFTY9U11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aAWE9A4ZOU11,0.0014265335235378034,0.002853067047075607,0.002853067047075607,0.0014265335235378034,0.014265335235378032,0.0014265335235378034,0.0014265335235378034,0.0,0.0,0.007132667617689016,0.0
aAHGDYNKOU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA3IDBFPWU11,0.001263823064770932,0.002527646129541864,0.00631911532385466,0.001263823064770932,0.007898894154818325,0.000631911532385466,0.002527646129541864,0.0018957345971563984,0.001263823064770932,0.006003159557661927,0.001263823064770932
aA24DDWABU11,0.0,0.027777777777777776,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.0,0.0,0.0,0.0,0.013888888888888888,0.0
aA2R9OK4MU11,0.0002614037380734545,0.003921056071101817,0.004051757940138544,0.0027447392497712718,0.0048359691543589075,0.0019605280355509086,0.0009149130832570906,0.0014377205594039994,0.0002614037380734545,0.004313161678211997,0.0013070186903672725
aA14SXXOGU11,0.0003302509907529722,0.0059445178335535,0.003963011889035667,0.003963011889035667,0.00511889035667107,0.001486129458388375,0.0016512549537648616,0.001321003963011889,0.0006605019815059445,0.007760898282694848,0.001155878467635403
aA26A4HEBU11,0.0010445682451253482,0.005222841225626741,0.008704735376044569,0.0038300835654596103,0.005222841225626741,0.0,0.0027855153203342623,0.0017409470752089134,0.0010445682451253482,0.005222841225626741,0.0013927576601671311
aA28HB6T2U11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA1HYMGPYU11,7.54261577915221e-05,0.0005279831045406547,0.0003017046311660884,0.0005279831045406547,0.0016593754714134864,0.0,7.54261577915221e-05,0.0001508523155830442,7.54261577915221e-05,0.001508523155830442,0.0
aA1KET5Z0U11,0.0002853067047075606,0.003260648053800693,0.002404727939678011,0.001915630731607907,0.0052985530874261255,0.0006928877114326473,0.0010597106174852252,0.0007336458121051559,0.0005298553087426126,0.004238842469940901,0.0005298553087426126
aA1PBFDQRU11,0.0,0.0,0.0,0.0,0.0035971223021582736,0.0,0.0,0.0,0.0,0.0,0.0
aA3GUSBF7U11,0.0002904654709171448,0.00399390022511074,0.0009440127804807203,0.003267736547817878,0.002723113789848232,0.0003267736547817878,0.005918233969936825,0.0004720063902403602,0.0002904654709171448,0.009694285091859706,0.000835088228886791
aA2QJ22AYU11,0.000211738799017532,0.00033878207842805115,0.0007622596764631152,8.469551960701279e-05,0.004150080460743628,4.234775980350639e-05,0.000635216397052596,0.000211738799017532,0.0007199119166596088,0.0022867790293893448,0.00025408655882103837
aA3P7XSX4U11,5.3149083178315176e-05,0.0005846399149614669,0.000903534414031358,0.0002125963327132607,0.003560988572947117,0.0,0.000318894499069891,0.00010629816635663035,0.0003720435822482062,0.0011692798299229338,0.0002125963327132607
aA110ICG2U11,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0
aA38G96U9U11,0.0009986684420772304,0.002330226364846871,0.0026631158455392807,0.0006657789613848202,0.007989347536617843,0.0,0.0019973368841544607,0.0006657789613848202,0.0003328894806924101,0.008322237017310255,0.0
aAL2K0EBCU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA2PRLCEPU11,0.002652519893899204,0.005305039787798408,0.0,0.002652519893899204,0.005305039787798408,0.0,0.005305039787798408,0.005305039787798408,0.005305039787798408,0.010610079575596816,0.002652519893899204
aAYB7U8LZU11,0.00029700029700029703,0.0032670032670032672,0.002574002574002574,0.0018810018810018808,0.005049005049005049,0.0005940005940005941,0.001287001287001287,0.001089001089001089,0.0007920007920007919,0.002673002673002673,0.001386001386001386
aA3F51C49U11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA0467121U11,0.0003775959723096287,0.001762114537444934,0.008055380742605412,0.0007551919446192574,0.0039018250471994967,0.00025173064820641907,0.001132787916928886,0.0012586532410320955,0.0007551919446192574,0.003524229074889868,0.001132787916928886
aA5W6U5FSU11,0.0006985679357317499,0.0041914076143905,0.003842123646524624,0.0027942717429269995,0.00628711142158575,0.0,0.0034928396786587496,0.00209570380719525,0.0013971358714634998,0.005239259517988124,0.0003492839678658749
aA3KC385CU11,0.0009715025906735752,0.0056439674315321995,0.004186713545521836,0.002567542561065877,0.005597705403404886,0.0009252405625462619,0.0018967431532198368,0.0024518874907475947,0.001804219096965211,0.00610658771280533,0.0026138045891931907
aAJFVK3O1U11,0.0,0.0029469548133595285,0.003929273084479371,0.0005893909626719058,0.006090373280943025,0.0005893909626719058,0.0005893909626719058,0.0003929273084479371,0.00019646365422396856,0.0029469548133595285,0.0003929273084479371
aAGWEXUS5U11,0.000700770847932726,0.003924316748423266,0.0032235459004905397,0.002662929222144359,0.008409250175192713,0.0011212333566923618,0.0030833917309039944,0.0025227750525578137,0.002242466713384723,0.006587245970567625,0.0009810791871058165
aAXJYGUTPU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA39N38SJU11,0.0006866245536940401,0.003845097500686625,0.0028838231255149684,0.0019225487503433125,0.006591595715462785,0.0006866245536940401,0.0013732491073880802,0.0010985992859104642,0.0006866245536940401,0.0030211480362537764,0.0006866245536940401
aA1X9D35OU11,0.00033178500331785003,0.0061933200619332,0.00564034505640345,0.0022119000221190004,0.011059500110595002,0.0013271400132714,0.0015483300154833,0.00210130502101305,0.0013271400132714,0.006525105065251051,0.0009953550099535502
aA13OAZH7U11,0.0005096468875136512,0.003349108117946851,0.004222788496541682,0.0015289406625409539,0.0066618128867855855,0.00036403349108117945,0.002002184200946487,0.0008736803785948308,0.0007280669821623589,0.004732435384055333,0.000691663633054241
aA11EL5LWU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aAPY2D74NU11,0.0006929740134744947,0.00465832531280077,0.0032338787295476423,0.0011934552454282966,0.009817131857555342,0.0006544754571703561,0.0019249278152069296,0.0008854667949951877,0.0011934552454282966,0.005620789220404235,0.0007699711260827719
aA3IC7ZQ2U11,0.0,0.0001941810414576524,0.0002589080552768698,6.472701381921745e-05,0.002459626525130263,0.0,9.709052072882618e-05,3.2363506909608725e-05,0.0011003592349266968,0.001553448331661219,0.0002589080552768698
aA1CUK9RGU11,0.0008873114463176574,0.0033717834960070984,0.004525288376220053,0.0035048802129547477,0.005368234250221828,0.002484472049689441,0.002883762200532387,0.0024401064773735587,0.001419698314108252,0.004702750665483584,0.0011978704525288375
aA3FEPWQ9U11,0.0005560189046427579,0.0018070614400889629,0.002363080344731721,0.0008340283569641367,0.009591326105087571,0.00013900472616068947,0.0008340283569641367,0.0008340283569641367,0.0004170141784820684,0.003753127606338616,0.0005560189046427579
aA2BCXZKYU11,0.0,0.0008097165991902834,0.0008097165991902834,0.0,0.008906882591093117,0.0,0.0008097165991902834,0.0,0.0008097165991902834,0.00728744939271255,0.0008097165991902834
aAX29XXI8U11,0.002525252525252525,0.011363636363636364,0.0031565656565656565,0.004419191919191919,0.011994949494949494,0.0018939393939393942,0.007575757575757577,0.0018939393939393942,0.0018939393939393942,0.014520202020202018,0.0018939393939393942
aA1NDM9R5U11,0.0005134524543027317,0.0030293694803861164,0.0023105360443622922,0.0008215239268843705,0.00831792975970425,0.0006161429451632778,0.002259190798932019,0.0013349763811871024,0.0011809406448962823,0.0043643458615732185,0.0006161429451632778
aA1S9N071U11,0.0012845215157353885,0.004816955684007707,0.0044958253050738604,0.0009633911368015414,0.010276172125883108,0.0009633911368015414,0.0038535645472061657,0.0019267822736030828,0.0009633911368015414,0.00674373795761079,0.0006422607578676942
aA20OJFEDU11,0.00449925012497917,0.009331778036993834,0.0047075487418763535,0.002499583402766205,0.018788535244125982,0.0009581736377270457,0.0038743542742876187,0.002249625062489585,0.0038743542742876187,0.01003999333444426,0.002499583402766205
aA2SKQU23U11,0.0008791005413408598,0.0037477444130847174,0.0031925230185536483,0.0010179058899736269,0.009253689908851156,0.0003701475963540462,0.0016656641835932078,0.0008328320917966039,0.0009253689908851156,0.004950724101235367,0.0009716374404293713
aA3QEBRCOU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aAMHSZPFIU11,0.0001479946721918011,0.0010359627053426078,0.0010359627053426078,0.0007399733609590055,0.0031078881160278233,0.0002959893443836022,0.0019239307384934146,0.0,0.0,0.002959893443836022,0.0002959893443836022
aA3T021IZU11,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.007874015748031496,0.0,0.0,0.0
aA2JPUXT8U11,0.0005874947545111204,0.005623164078892153,0.0028535459504825853,0.0016785564414603439,0.00629458665547629,0.0003357112882920688,0.0010071338648762064,0.0003357112882920688,0.00041963911036508597,0.004616030214015947,0.0006714225765841376
aA1XV3WQ8U11,0.002968337730870712,0.008575197889182058,0.004617414248021108,0.0026385224274406327,0.01517150395778364,0.0009894459102902378,0.002968337730870712,0.0009894459102902378,0.002308707124010554,0.00758575197889182,0.0026385224274406327
aA1OBB3PWU11,0.0021613832853025943,0.008645533141210375,0.007925072046109509,0.002881844380403458,0.007204610951008645,0.0036023054755043226,0.005763688760806916,0.0036023054755043226,0.001440922190201729,0.007925072046109509,0.001440922190201729
aA1DF8MGEU11,0.0038684719535783366,0.007736943907156673,0.008381689232753063,0.0019342359767891683,0.007092198581560284,0.0012894906511927786,0.003223726627981947,0.0006447453255963893,0.0019342359767891683,0.005802707930367505,0.0006447453255963893
aAFWJT2RBU11,0.0002282583884957772,0.00570645971239443,0.0004565167769915545,0.002054325496461995,0.0052499429354028754,0.0002282583884957772,0.0002282583884957772,0.0006847751654873316,0.0002282583884957772,0.003880392604428213,0.0009130335539831088
aAWJ4EHRKU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA31D4OCLU11,0.00018736416098328712,0.0035599190586824547,0.0024357340927827326,0.0016113317844562694,0.006295435809038447,0.00018736416098328712,0.0011616577980963802,0.0004871468185565465,0.00041220115416323167,0.006370381473431761,0.00037472832196657423
aA1I8KRIXU11,0.0,0.004132231404958678,0.0,0.0,0.004132231404958678,0.0,0.0,0.0,0.0,0.0,0.0
aA2YKYAZYU11,0.002816901408450705,0.013028169014084507,0.0045774647887323935,0.004929577464788733,0.02253521126760564,0.002112676056338028,0.002816901408450705,0.0045774647887323935,0.00528169014084507,0.013028169014084507,0.0024647887323943664
aADNAVIZ9U11,0.0006940160394818014,0.004164096236890808,0.0039327575570635405,0.0011566933991363356,0.0066317088217149895,0.00015422578655151142,0.0020049352251696483,0.00038556446637877856,0.00046267735965453417,0.0049352251696483645,7.711289327575571e-05
aA12JZYXJU11,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA16LTU11U11,0.001522359657469077,0.0022835394862036162,0.001522359657469077,0.0005708848715509041,0.01027592768791627,0.00019029495718363463,0.0017126546146527116,0.00038058991436726926,0.0007611798287345385,0.003996194100856327,0.0005708848715509041
aA1RWXE4FU11,0.0,0.004310344827586207,0.0,0.0,0.008620689655172414,0.004310344827586207,0.0,0.004310344827586207,0.0,0.0,0.0
aA2Z0K8BAU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA1NM3VA2U11,0.0,0.0,0.0,0.0,0.0017391304347826088,0.0,0.0,0.0,0.0,0.0017391304347826088,0.0
aADR5NXD0U11,0.0004100461301896464,0.0011276268580215276,0.0007175807278318811,0.0006150691952844696,0.0023577652485904663,0.0003075345976422348,0.0006150691952844696,0.0003075345976422348,0.0004100461301896464,0.0012301383905689391,0.0002050230650948232
aA36PJP7KU11,0.0012339819648789748,0.004841006169909824,0.003939250118652112,0.0017560512577123872,0.009254864736592313,0.0008542952064546749,0.0016136687233032749,0.0015662078785002372,0.001044138585666825,0.005220692928334125,0.00094921689606075
aA34UFMGVU11,0.00048567265662943164,0.004371053909664886,0.0029140359397765905,0.0014570179698882952,0.007285089849441476,0.0,0.0029140359397765905,0.0009713453132588637,0.0,0.003885381253035454,0.0009713453132588637
aA3M706WDU11,0.0,0.00012764871074802143,0.0002552974214960429,0.00012764871074802143,0.05220832269594077,0.0,0.0002552974214960429,0.00012764871074802143,0.025529742149604292,0.025912688281848357,0.0003829461322440643
aA2N9Q1IHU11,0.0007883565797453003,0.0036992116434202546,0.0021224984839296537,0.0015767131594906006,0.0074590661006670705,0.0006670709520921772,0.0013947847180109155,0.0004851425106124924,0.000545785324439054,0.005761067313523348,0.0004851425106124924
aA3DBG3IEU11,0.0,0.01058201058201058,0.005291005291005291,0.01058201058201058,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,0.0
aA2O5D7QTU11,0.0014243453489646105,0.006793031664292758,0.004565209451809649,0.002045213834410723,0.009422592308535116,0.0010591285928198383,0.0022278222124831088,0.002446952266169972,0.0022643438880975857,0.006135641503232168,0.002118257185639677
aA29GNU19U11,0.00015989255220491829,0.002078603178663938,0.0004796776566147549,0.00131111892808033,0.0012471619071983628,0.0019826676473409873,0.0004476991461737713,0.0005756131879377059,0.00012791404176393465,0.0009593553132295098,0.0004476991461737713
aA1WJ1S1LU11,0.0003034492059745777,0.0034728075794868336,0.0018544118142890856,0.0008429144610404937,0.005428369129100779,0.0003708823628578172,0.0005731818335075356,0.0005394652550659159,0.00023601604909133817,0.00394483967766951,0.0005057486766242962
aA2RI0A23U11,0.0011976047904191614,0.002994011976047905,0.0005988023952095807,0.0011976047904191614,0.004790419161676647,0.0011976047904191614,0.0011976047904191614,0.0017964071856287425,0.0005988023952095807,0.0017964071856287425,0.0005988023952095807
aA3I5AH49U11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA2S3SV1LU11,0.0,0.0031925343811394892,0.0007367387033398821,0.0004911591355599214,0.007858546168958742,0.0,0.0002455795677799607,0.0,0.0002455795677799607,0.004666011787819254,0.0
aA3CHEPE7U11,0.0,0.003759398496240601,0.0,0.0,0.003759398496240601,0.0,0.0,0.0,0.0,0.003759398496240601,0.0
aAL8XTNQ7U11,0.0,0.0009433962264150943,0.0047169811320754715,0.0,0.009433962264150943,0.0009433962264150943,0.002830188679245283,0.0,0.0009433962264150943,0.0047169811320754715,0.0009433962264150943
aA19H44LQU11,9.441979038806532e-05,0.005051458785761496,0.004154470777074875,0.0010858275894627511,0.00882825040128411,0.0007553583231045228,0.00283259371164196,0.001557926541403078,0.0008969880086866207,0.009253139458030404,0.00070814842791049
aA53LV70RU11,0.0,0.004424778761061947,0.008849557522123894,0.0,0.01327433628318584,0.0,0.0,0.0,0.0,0.004424778761061947,0.0
aAHN0AVRMU11,0.0010156971375807938,0.0025392428439519853,0.0034626038781163434,0.002354570637119113,0.005170821791320407,0.0009233610341643582,0.0017543859649122807,0.0018467220683287165,0.001154201292705448,0.005124653739612188,0.0008771929824561404
aA5X1KZ9CU11,0.00046502358333886935,0.0035873247857569923,0.002391549857171328,0.00099647910715472,0.007706105095329835,0.000597887464292832,0.0008636152262007572,0.0006643194047698133,0.000597887464292832,0.003454460904803029,0.000597887464292832
aAEDV0CBBU11,0.0,0.0,0.0053619302949061655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aAZVI1B5ZU11,0.00017352073572791948,0.0017352073572791946,0.0017352073572791946,0.0005205622071837585,0.005032101336109665,0.00017352073572791948,0.0006940829429116778,0.00034704147145583897,0.00017352073572791948,0.0032968939788304698,0.0005205622071837585
aA1CPVTZAU11,0.0,0.0,0.0,0.0,0.055161544523246654,0.0,0.0,0.0007880220646178094,0.02679275019700552,0.027580772261623327,0.0
aA1HJAT4AU11,0.0,0.0031733439111463705,0.0019833399444664813,0.0021816739389131303,0.006941689805632686,0.0009916699722332409,0.0015866719555731853,0.0015866719555731853,0.0005950019833399446,0.004561681872272907,0.00019833399444664816
aA14AKM0MU11,7.836069427575128e-05,0.0007836069427575127,0.0005485248599302589,0.0003526231242408808,0.002546722563961917,7.836069427575128e-05,0.00023508208282725385,0.00011754104141362693,0.00039180347137875637,0.0009011479841711398,0.00011754104141362693
aA3QUWIT9U11,0.0,0.002053388090349076,0.0,0.0,0.014373716632443531,0.0,0.01026694045174538,0.002053388090349076,0.002053388090349076,0.012320328542094456,0.0
aA3I668PEU11,0.0003667033370003667,0.0014668133480014668,0.0011001100110011,0.0003667033370003667,0.009534286762009537,0.0007334066740007334,0.0003667033370003667,0.0007334066740007334,0.0,0.0018335166850018336,0.0
aA3JG44GCU11,0.0,0.0,0.0,0.0,0.0028328611898017,0.0,0.0028328611898017,0.0,0.0,0.0,0.0
aA1PZIN8HU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA1B14CS9U11,3.3959316738547226e-05,0.0002716745339083778,0.0002377152171698305,0.0,0.0014262913030189833,0.0,0.0004414711176011139,0.00010187795021564166,0.0006452270180323971,0.0005093897510782083,0.0002377152171698305
aA2GFLJDDU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aASWRCA8JU11,0.0006733553296074338,0.003299441115076426,0.003366776648037169,0.0016160527910578412,0.010032994411150764,0.0010100329944111508,0.002491414719547505,0.0012120395932933806,0.002289408120665275,0.0055888492357417,0.0011447040603326374
aA3IEFYBAU11,0.00032896089477363376,0.003207368724042929,0.0034129692832764505,0.002261606151568732,0.006455857559932564,0.0010280027961676057,0.00213824581602862,0.0016859245857148732,0.0008224022369340845,0.0061268966651589285,0.0006579217895472675
aAJMWITY1U11,0.00012923235978288964,0.005556991470664254,0.00286895838718015,0.008787800465236495,0.002145257172395968,0.006823468596536573,0.0016283277332644096,0.001860945980873611,0.00036185060739209104,0.002326182476092013,0.001059705350219695
